169.0;38.4;0.6
174.0;39.2;0.6
179.0;39.9;0.6
184.0;40.6;0.6
190.0;41.3;0.6
195.0;41.9;0.6
199.0;42.3;0.6
202.0;42.6;0.6
208.0;43.2;0.6
213.0;43.8;0.6
218.0;44.5;0.6
223.0;45.0;0.6
228.0;45.6;0.6
234.0;46.1;0.6
239.0;46.7;0.6
244.0;47.2;0.6
246.0;47.2;0.6
249.0;47.3;0.6
254.0;47.8;0.6
258.0;48.1;0.6
262.0;48.5;0.6
268.0;48.9;0.6
273.0;49.4;0.6
278.0;49.9;0.6
281.0;50.0;0.6
284.0;50.0;0.6
285.0;49.8;0.6
287.0;49.7;0.6
289.0;49.5;0.6
291.0;49.4;0.6
293.0;49.3;0.6
294.0;49.2;0.6
296.0;49.0;0.6
297.0;48.9;0.6
299.0;48.7;0.6
301.0;48.6;0.6
302.0;48.5;0.6
304.0;48.3;0.6
305.0;48.1;0.6
307.0;47.9;0.6
308.0;47.8;0.6
309.0;47.6;0.6
311.0;47.5;0.7
313.0;47.5;0.7
315.0;47.4;0.7
317.0;47.4;0.7
319.0;47.2;0.7
321.0;47.1;0.7
323.0;47.1;0.7
324.0;47.0;0.7
326.0;46.9;0.7
329.0;46.9;0.7
330.0;46.8;0.7
333.0;46.8;0.7
335.0;46.7;0.7
337.0;46.6;0.7
339.0;46.6;0.7
340.0;46.5;0.7
343.0;46.6;0.7
346.0;46.6;0.7
347.0;46.5;0.8
348.0;46.2;0.8
348.0;46.0;0.8
349.0;45.7;0.8
350.0;45.6;0.8
353.0;45.6;0.8
354.0;45.6;0.8
359.0;45.9;0.8
364.0;46.2;0.8
368.0;46.5;0.8
372.0;46.6;0.8
376.0;46.8;0.8
382.0;47.2;0.8
383.0;47.0;0.8
388.0;47.4;0.8
391.0;47.4;0.8
393.0;47.5;0.8
398.0;47.8;0.8
401.0;47.8;0.8
403.0;47.8;0.8
405.0;47.6;0.8
407.0;47.6;0.8
408.0;47.5;0.8
410.0;47.4;0.8
412.0;47.4;0.8
414.0;47.3;0.8
416.0;47.3;0.8
419.0;47.3;0.8
420.0;47.2;0.8
422.0;47.1;0.8
427.0;47.4;0.8
432.0;47.7;0.8
437.0;48.0;0.8
443.0;48.3;0.8
448.0;48.6;0.8
453.0;48.9;0.8
458.0;49.1;0.8
463.0;49.4;0.8
468.0;49.7;0.8
474.0;50.0;0.8
479.0;50.3;0.8
484.0;50.6;0.9
489.0;50.8;0.9
494.0;51.1;0.9
499.0;51.3;0.9
504.0;51.5;0.9
509.0;51.8;0.9
514.0;52.1;0.9
520.0;52.3;0.9
525.0;52.6;0.9
530.0;52.8;0.9
535.0;53.1;0.9
540.0;53.3;0.9
545.0;53.5;0.9
551.0;53.8;0.9
556.0;54.0;0.9
561.0;54.3;0.9
566.0;54.5;0.9
571.0;54.7;0.9
576.0;54.9;0.9
581.0;55.1;0.9
586.0;55.3;0.9
590.0;55.4;0.9
593.0;55.4;0.9
595.0;55.4;0.9
598.0;55.4;0.9
601.0;55.4;0.9
603.0;55.3;0.9
606.0;55.3;0.9
608.0;55.2;0.9
610.0;55.2;0.9
613.0;55.2;0.9
616.0;55.2;0.9
619.0;55.2;1.0
624.0;55.4;0.9
627.0;55.4;0.9
629.0;55.4;0.9
632.0;55.3;0.9
635.0;55.3;1.0
637.0;55.3;1.0
640.0;55.3;1.0
643.0;55.3;1.0
646.0;55.3;1.0
648.0;55.3;1.0
651.0;55.3;1.0
656.0;55.4;1.0
660.0;55.6;1.0
664.0;55.7;0.9
667.0;55.7;1.0
671.0;55.7;1.0
674.0;55.8;1.0
678.0;55.8;1.0
682.0;56.0;0.9
686.0;56.1;1.0
691.0;56.2;1.0
695.0;56.3;1.0
699.0;56.4;1.0
703.0;56.5;1.0
706.0;56.6;1.0
710.0;56.6;1.0
714.0;56.7;1.0
718.0;56.8;1.0
722.0;56.9;1.1
726.0;56.9;1.0
731.0;57.1;1.1
736.0;57.3;1.0
736.0;57.0;1.0
736.0;56.8;1.0
736.0;56.6;1.0
736.0;56.4;1.0
736.0;56.2;1.0
736.0;56.0;1.0
737.0;55.7;1.0
737.0;55.5;1.0
